timestamp,elapsed_ms,solved,iteration_count
2025-11-27T17:07:53.085581,1.9459,1,-1
2025-11-27T17:07:53.117940,2.4178,1,-1
2025-11-27T17:07:53.149109,1.3904,1,-1
2025-11-27T17:07:53.284765,3.5162,1,-1
2025-11-27T17:07:53.316167,1.6690,1,-1
2025-11-27T17:07:53.349266,1.4179,1,-1
2025-11-27T17:07:53.382868,1.5647,1,-1
2025-11-27T17:07:53.549186,1.6414,1,-1
2025-11-27T17:07:53.583972,2.9558,1,-1
2025-11-27T17:07:53.616088,1.8191,1,-1
2025-11-27T17:07:53.649106,1.5739,1,-1
2025-11-27T17:07:53.816031,1.6960,1,-1
2025-11-27T17:07:53.849487,1.9695,1,-1
2025-11-27T17:07:53.882626,1.6892,1,-1
2025-11-27T17:07:54.016241,1.7543,1,-1
2025-11-27T17:07:54.049730,1.9407,1,-1
2025-11-27T17:07:54.083475,2.2234,1,-1
2025-11-27T17:07:54.118063,2.6088,1,-1
2025-11-27T17:07:54.182807,1.5639,1,-1
2025-11-27T17:07:54.217203,2.6197,1,-1
2025-11-27T17:07:54.249495,1.7166,1,-1
2025-11-27T17:07:54.283311,2.0192,1,-1
2025-11-27T17:07:54.317663,3.0082,1,-1
2025-11-27T17:07:54.350603,2.6900,1,-1
2025-11-27T17:07:54.383168,1.9243,1,-1
2025-11-27T17:07:54.416840,2.1580,1,-1
2025-11-27T17:07:54.483080,1.7333,1,-1
2025-11-27T17:07:54.516059,1.5402,1,-1
2025-11-27T17:07:54.549462,1.4701,1,-1
2025-11-27T17:07:54.616215,1.5653,1,-1
2025-11-27T17:07:54.650137,2.1271,1,-1
2025-11-27T17:07:54.683026,1.5721,1,-1
2025-11-27T17:07:54.716345,1.6336,1,-1
2025-11-27T17:07:54.788286,6.6531,1,-1
2025-11-27T17:07:54.816262,1.5840,1,-1
2025-11-27T17:07:54.851299,2.9337,1,-1
2025-11-27T17:07:54.917597,2.7404,1,-1
2025-11-27T17:07:54.950647,2.2488,1,-1
2025-11-27T17:07:54.983895,2.3550,1,-1
2025-11-27T17:07:55.016778,1.7797,1,-1
2025-11-27T17:07:55.049967,1.7926,1,-1
2025-11-27T17:07:55.085466,3.7889,1,-1
2025-11-27T17:07:55.118517,3.1920,1,-1
2025-11-27T17:07:55.150507,2.2563,1,-1
2025-11-27T17:07:55.218854,3.7520,1,-1
2025-11-27T17:07:55.251728,3.4068,1,-1
2025-11-27T17:07:55.283134,1.4784,1,-1
2025-11-27T17:07:55.316495,1.5447,1,-1
2025-11-27T17:07:55.349962,1.5632,1,-1
2025-11-27T17:07:55.383016,1.3946,1,-1
2025-11-27T17:07:55.416483,1.4873,1,-1
2025-11-27T17:07:55.449902,1.5047,1,-1
2025-11-27T17:07:55.483302,1.5473,1,-1
2025-11-27T17:07:55.518052,2.9394,1,-1
2025-11-27T17:07:55.550469,2.0259,1,-1
2025-11-27T17:07:55.583618,1.8344,1,-1
2025-11-27T17:07:55.717216,1.7865,1,-1
2025-11-27T17:07:55.799286,1.8772,1,-1
2025-11-27T17:07:55.834367,3.1004,1,-1
2025-11-27T17:07:55.864011,1.7030,1,-1
2025-11-27T17:07:55.951778,2.9429,1,-1
2025-11-27T17:07:56.083904,1.6846,1,-1
2025-11-27T17:07:56.117234,1.7002,1,-1
2025-11-27T17:07:56.218208,2.3084,1,-1
2025-11-27T17:07:56.252321,2.6395,1,-1
2025-11-27T17:07:56.284585,1.8105,1,-1
2025-11-27T17:07:56.384929,2.4074,1,-1
2025-11-27T17:07:56.417464,1.7512,1,-1
2025-11-27T17:07:56.484273,1.8988,1,-1
2025-11-27T17:07:56.518746,3.0864,1,-1
2025-11-27T17:07:56.551644,2.6357,1,-1
2025-11-27T17:07:56.583958,1.6997,1,-1
2025-11-27T17:07:56.683720,1.5737,1,-1
2025-11-27T17:07:56.717760,2.1557,1,-1
2025-11-27T17:07:56.784378,2.0468,1,-1
2025-11-27T17:07:56.818491,2.6311,1,-1
2025-11-27T17:07:56.850883,1.7449,1,-1
2025-11-27T17:07:56.886171,3.1634,1,-1
2025-11-27T17:07:56.917751,1.7060,1,-1
2025-11-27T17:07:56.951347,1.7632,1,-1
2025-11-27T17:07:56.984434,1.9028,1,-1
2025-11-27T17:07:57.051505,2.2216,1,-1
2025-11-27T17:07:57.084645,1.7344,1,-1
2025-11-27T17:07:57.117851,1.9244,1,-1
2025-11-27T17:07:57.151012,1.7823,1,-1
2025-11-27T17:07:57.185831,3.2192,1,-1
2025-11-27T17:07:57.217876,1.9368,1,-1
2025-11-27T17:07:57.251542,2.0687,1,-1
2025-11-27T17:07:57.285991,3.0147,1,-1
2025-11-27T17:07:57.351827,2.4626,1,-1
2025-11-27T17:07:57.387585,3.3177,1,-1
2025-11-27T17:07:57.418828,2.5621,1,-1
2025-11-27T17:07:57.485014,2.2722,1,-1
2025-11-27T17:07:57.517965,1.7296,1,-1
2025-11-27T17:07:57.553018,3.2394,1,-1
2025-11-27T17:07:57.585658,2.9098,1,-1
2025-11-27T17:07:57.651392,1.9712,1,-1
2025-11-27T17:07:57.688048,4.9210,1,-1
2025-11-27T17:07:57.720949,2.4998,1,-1
2025-11-27T17:07:57.785274,2.0592,1,-1
2025-11-27T17:07:57.818438,1.9518,1,-1
2025-11-27T17:07:57.852222,2.3667,1,-1
2025-11-27T17:07:57.918431,2.0037,1,-1
2025-11-27T17:07:57.951481,1.7327,1,-1
2025-11-27T17:07:57.985323,2.1873,1,-1
2025-11-27T17:07:58.051768,1.7350,1,-1
2025-11-27T17:07:58.085606,2.3818,1,-1
2025-11-27T17:07:58.119969,3.2431,1,-1
2025-11-27T17:07:58.151296,1.5773,1,-1
2025-11-27T17:07:58.219754,3.2998,1,-1
2025-11-27T17:07:58.251340,1.5898,1,-1
2025-11-27T17:07:58.285198,1.7362,1,-1
2025-11-27T17:07:58.351830,1.6073,1,-1
2025-11-27T17:07:58.385734,2.2850,1,-1
2025-11-27T17:07:58.419202,2.4428,1,-1
2025-11-27T17:07:58.486425,3.0479,1,-1
2025-11-27T17:07:58.519435,2.7688,1,-1
2025-11-27T17:07:58.552426,2.3744,1,-1
2025-11-27T17:07:58.618555,1.7542,1,-1
2025-11-27T17:07:58.652334,2.0733,1,-1
2025-11-27T17:07:58.686241,2.5437,1,-1
2025-11-27T17:07:58.752661,2.4576,1,-1
2025-11-27T17:07:58.785477,1.9390,1,-1
2025-11-27T17:07:58.820957,4.0679,1,-1
2025-11-27T17:07:58.853767,3.4058,1,-1
2025-11-27T17:07:58.885301,1.3532,1,-1
2025-11-27T17:07:58.918476,1.5599,1,-1
2025-11-27T17:07:58.952161,1.9181,1,-1
2025-11-27T17:07:58.987526,3.8368,1,-1
2025-11-27T17:07:59.020943,2.4442,1,-1
2025-11-27T17:07:59.053144,2.2321,1,-1
2025-11-27T17:07:59.085639,1.8074,1,-1
2025-11-27T17:07:59.119060,1.9165,1,-1
2025-11-27T17:07:59.153461,2.3471,1,-1
2025-11-27T17:07:59.186516,2.7129,1,-1
2025-11-27T17:07:59.221432,2.1846,1,-1
2025-11-27T17:07:59.254859,4.0282,1,-1
2025-11-27T17:07:59.287453,3.3819,1,-1
2025-11-27T17:07:59.318983,1.6285,1,-1
2025-11-27T17:07:59.352121,1.6014,1,-1
2025-11-27T17:07:59.386069,1.5337,1,-1
2025-11-27T17:07:59.419495,1.9835,1,-1
2025-11-27T17:07:59.454114,2.7917,1,-1
2025-11-27T17:07:59.487215,2.8253,1,-1
2025-11-27T17:07:59.520928,3.3725,1,-1
2025-11-27T17:07:59.554652,3.8751,1,-1
2025-11-27T17:07:59.585806,1.6661,1,-1
2025-11-27T17:07:59.619399,1.9554,1,-1
2025-11-27T17:07:59.652174,1.4986,1,-1
2025-11-27T17:07:59.686330,1.9162,1,-1
2025-11-27T17:07:59.721062,3.0006,1,-1
2025-11-27T17:07:59.752901,1.7596,1,-1
2025-11-27T17:07:59.789960,4.3945,1,-1
2025-11-27T17:07:59.819686,2.0434,1,-1
2025-11-27T17:07:59.852671,1.7002,1,-1
2025-11-27T17:07:59.887132,2.5929,1,-1
2025-11-27T17:07:59.919736,1.7443,1,-1
2025-11-27T17:07:59.953214,1.9819,1,-1
2025-11-27T17:07:59.985950,1.5923,1,-1
2025-11-27T17:08:00.023390,5.0243,1,-1
2025-11-27T17:08:00.055266,3.5000,1,-1
2025-11-27T17:08:00.086912,2.1462,1,-1
2025-11-27T17:08:00.119600,1.7597,1,-1
2025-11-27T17:08:00.155036,3.7949,1,-1
2025-11-27T17:08:00.186442,1.9066,1,-1
2025-11-27T17:08:00.221067,2.6902,1,-1
2025-11-27T17:08:00.253472,2.1829,1,-1
2025-11-27T17:08:00.287739,2.9783,1,-1
2025-11-27T17:08:00.320151,2.1110,1,-1
2025-11-27T17:08:00.352976,1.7380,1,-1
2025-11-27T17:08:00.386911,2.2345,1,-1
2025-11-27T17:08:00.420735,2.6630,1,-1
2025-11-27T17:08:00.453904,2.5583,1,-1
2025-11-27T17:08:00.520281,1.8412,1,-1
2025-11-27T17:08:00.555590,3.8833,1,-1
2025-11-27T17:08:00.587675,2.8401,1,-1
2025-11-27T17:08:00.621301,3.0396,1,-1
2025-11-27T17:08:00.653721,2.1610,1,-1
2025-11-27T17:08:00.688369,3.2127,1,-1
2025-11-27T17:08:00.720933,2.5659,1,-1
2025-11-27T17:08:00.753334,1.6493,1,-1
2025-11-27T17:08:00.822641,3.4511,1,-1
2025-11-27T17:08:00.853549,1.8816,1,-1
2025-11-27T17:08:00.887259,2.2316,1,-1
2025-11-27T17:08:00.920971,2.5305,1,-1
2025-11-27T17:08:00.953389,1.6718,1,-1
2025-11-27T17:08:00.986964,1.7702,1,-1
2025-11-27T17:08:01.020445,1.9710,1,-1
