timestamp,elapsed_ms,solved,iteration_count
2025-11-27T18:18:01.203100,3.3857,1,-1
2025-11-27T18:18:01.332049,2.3013,1,-1
2025-11-27T18:18:01.366360,3.4206,1,-1
2025-11-27T18:18:01.398905,2.7136,1,-1
2025-11-27T18:18:01.431529,1.8980,1,-1
2025-11-27T18:18:01.598334,2.3146,1,-1
2025-11-27T18:18:01.631589,2.0870,1,-1
2025-11-27T18:18:01.664797,2.2602,1,-1
2025-11-27T18:18:01.697624,1.5349,1,-1
2025-11-27T18:18:01.833410,3.2740,1,-1
2025-11-27T18:18:01.864971,1.8340,1,-1
2025-11-27T18:18:01.898529,2.2832,1,-1
2025-11-27T18:18:01.932062,2.1605,1,-1
2025-11-27T18:18:01.965746,2.7325,1,-1
2025-11-27T18:18:02.106392,9.7634,1,-1
2025-11-27T18:18:02.133619,1.7782,1,-1
2025-11-27T18:18:02.166118,2.5716,1,-1
2025-11-27T18:18:02.199090,1.8389,1,-1
2025-11-27T18:18:02.332525,2.3791,1,-1
2025-11-27T18:18:02.365311,1.8161,1,-1
2025-11-27T18:18:02.399402,2.5190,1,-1
2025-11-27T18:18:02.434891,4.2641,1,-1
2025-11-27T18:18:02.566202,2.5546,1,-1
2025-11-27T18:18:02.598542,1.6511,1,-1
2025-11-27T18:18:02.631831,1.5160,1,-1
2025-11-27T18:18:02.665668,1.9244,1,-1
2025-11-27T18:18:02.832104,1.6366,1,-1
2025-11-27T18:18:02.866711,2.9327,1,-1
2025-11-27T18:18:02.898793,1.6228,1,-1
2025-11-27T18:18:02.965509,1.6209,1,-1
2025-11-27T18:18:02.998912,1.7252,1,-1
2025-11-27T18:18:03.032556,1.8433,1,-1
2025-11-27T18:18:03.065901,1.8027,1,-1
2025-11-27T18:18:03.099535,1.8494,1,-1
2025-11-27T18:18:03.133843,2.9449,1,-1
2025-11-27T18:18:03.166478,2.3983,1,-1
2025-11-27T18:18:03.199467,1.8390,1,-1
2025-11-27T18:18:03.266492,2.2210,1,-1
2025-11-27T18:18:03.299895,2.3318,1,-1
2025-11-27T18:18:03.332432,1.6098,1,-1
2025-11-27T18:18:03.366180,1.9436,1,-1
2025-11-27T18:18:03.399310,1.6796,1,-1
2025-11-27T18:18:03.434860,3.6240,1,-1
2025-11-27T18:18:03.465933,1.6398,1,-1
2025-11-27T18:18:03.499612,1.8771,1,-1
2025-11-27T18:18:03.534167,3.1588,1,-1
2025-11-27T18:18:03.567203,2.9222,1,-1
