timestamp,elapsed_ms,solved,iteration_count
2025-11-27T16:52:03.918675,1.4553,1,-1
2025-11-27T16:52:03.950350,1.7574,1,-1
2025-11-27T16:52:03.983835,2.7844,1,-1
2025-11-27T16:52:04.016416,2.0901,1,-1
2025-11-27T16:52:04.050194,2.3079,1,-1
2025-11-27T16:52:04.086560,5.4250,1,-1
2025-11-27T16:52:04.116153,1.8329,1,-1
2025-11-27T16:52:04.149089,1.4707,1,-1
2025-11-27T16:52:04.182637,1.7059,1,-1
2025-11-27T16:52:04.216164,1.8109,1,-1
2025-11-27T16:52:04.249590,1.9412,1,-1
2025-11-27T16:52:04.282147,1.5092,1,-1
2025-11-27T16:52:04.316161,2.1682,1,-1
2025-11-27T16:52:04.349764,2.3275,1,-1
2025-11-27T16:52:04.382857,2.0867,1,-1
2025-11-27T16:52:04.415986,2.0406,1,-1
2025-11-27T16:52:04.449644,2.2234,1,-1
2025-11-27T16:52:04.482575,1.9299,1,-1
2025-11-27T16:52:04.515844,1.5853,1,-1
2025-11-27T16:52:04.548699,1.4146,1,-1
2025-11-27T16:52:04.582921,2.2234,1,-1
2025-11-27T16:52:04.618743,4.2126,1,-1
2025-11-27T16:52:04.649941,2.4255,1,-1
2025-11-27T16:52:04.682619,1.8017,1,-1
2025-11-27T16:52:04.716008,1.8791,1,-1
2025-11-27T16:52:04.748930,1.4945,1,-1
2025-11-27T16:52:04.782360,1.6292,1,-1
2025-11-27T16:52:04.816330,2.2391,1,-1
2025-11-27T16:52:04.849490,1.6223,1,-1
2025-11-27T16:52:04.884010,3.0953,1,-1
2025-11-27T16:52:04.915809,1.6736,1,-1
2025-11-27T16:52:04.949552,1.7879,1,-1
2025-11-27T16:52:04.982611,1.4837,1,-1
2025-11-27T16:52:05.015854,1.5472,1,-1
2025-11-27T16:52:05.052013,2.2983,1,-1
2025-11-27T16:52:05.084128,2.8717,1,-1
2025-11-27T16:52:05.116358,1.6535,1,-1
2025-11-27T16:52:05.149783,1.4424,1,-1
2025-11-27T16:52:05.182928,1.3659,1,-1
2025-11-27T16:52:05.216509,1.5740,1,-1
2025-11-27T16:52:05.249783,1.4284,1,-1
2025-11-27T16:52:05.282586,1.4795,1,-1
2025-11-27T16:52:05.315953,1.5454,1,-1
2025-11-27T16:52:05.351312,3.2040,1,-1
2025-11-27T16:52:05.383609,1.7806,1,-1
2025-11-27T16:52:05.418951,3.9036,1,-1
2025-11-27T16:52:05.451013,2.9474,1,-1
2025-11-27T16:52:05.482373,1.3432,1,-1
2025-11-27T16:52:05.516453,2.0454,1,-1
2025-11-27T16:52:05.549923,2.0938,1,-1
2025-11-27T16:52:05.583556,2.2337,1,-1
2025-11-27T16:52:05.616193,1.5837,1,-1
2025-11-27T16:52:05.653572,5.1822,1,-1
2025-11-27T16:52:05.682831,1.5288,1,-1
2025-11-27T16:52:05.716337,1.4438,1,-1
2025-11-27T16:52:05.750251,2.0603,1,-1
2025-11-27T16:52:05.782606,1.3733,1,-1
2025-11-27T16:52:05.815948,1.3657,1,-1
2025-11-27T16:52:05.849727,1.6588,1,-1
2025-11-27T16:52:05.884757,3.4236,1,-1
2025-11-27T16:52:05.916347,1.6481,1,-1
2025-11-27T16:52:05.949585,1.4102,1,-1
2025-11-27T16:52:05.983155,1.5757,1,-1
2025-11-27T16:52:06.016123,1.4085,1,-1
2025-11-27T16:52:06.049463,1.3942,1,-1
2025-11-27T16:52:06.083346,1.8645,1,-1
2025-11-27T16:52:06.116848,1.4861,1,-1
2025-11-27T16:52:06.149681,1.5017,1,-1
2025-11-27T16:52:06.184370,2.8718,1,-1
2025-11-27T16:52:06.216329,1.4579,1,-1
2025-11-27T16:52:06.251231,2.7895,1,-1
2025-11-27T16:52:06.284442,2.6463,1,-1
2025-11-27T16:52:06.316379,1.5348,1,-1
2025-11-27T16:52:06.349856,1.6053,1,-1
2025-11-27T16:52:06.383277,1.5950,1,-1
2025-11-27T16:52:06.416731,1.7979,1,-1
2025-11-27T16:52:06.449734,1.5214,1,-1
2025-11-27T16:52:06.483273,1.6893,1,-1
2025-11-27T16:52:06.516442,1.5039,1,-1
2025-11-27T16:52:06.550030,1.5261,1,-1
2025-11-27T16:52:06.583186,1.5459,1,-1
2025-11-27T16:52:06.616629,1.4747,1,-1
2025-11-27T16:52:06.650088,1.6321,1,-1
2025-11-27T16:52:06.683243,1.5112,1,-1
2025-11-27T16:52:06.716434,1.4560,1,-1
2025-11-27T16:52:06.749908,1.4315,1,-1
2025-11-27T16:52:06.783584,1.8270,1,-1
2025-11-27T16:52:06.817570,2.4685,1,-1
2025-11-27T16:52:06.850224,1.7927,1,-1
2025-11-27T16:52:06.883527,1.7295,1,-1
2025-11-27T16:52:06.916982,1.8056,1,-1
2025-11-27T16:52:06.949948,1.4756,1,-1
2025-11-27T16:52:06.983457,1.6042,1,-1
2025-11-27T16:52:07.016732,1.5338,1,-1
2025-11-27T16:52:07.050359,1.6749,1,-1
2025-11-27T16:52:07.083581,1.6741,1,-1
2025-11-27T16:52:07.117405,2.0702,1,-1
2025-11-27T16:52:07.151940,3.3179,1,-1
2025-11-27T16:52:07.183929,1.9971,1,-1
2025-11-27T16:52:07.217196,2.0023,1,-1
2025-11-27T16:52:07.253786,4.2893,1,-1
2025-11-27T16:52:07.283791,1.7737,1,-1
2025-11-27T16:52:07.316703,1.4296,1,-1
2025-11-27T16:52:07.350149,1.4716,1,-1
2025-11-27T16:52:07.384079,2.0489,1,-1
2025-11-27T16:52:07.417189,1.5491,1,-1
2025-11-27T16:52:07.455250,4.3206,1,-1
2025-11-27T16:52:07.485106,2.2573,1,-1
2025-11-27T16:52:07.517472,1.4918,1,-1
2025-11-27T16:52:07.550550,1.8955,1,-1
2025-11-27T16:52:07.583677,1.4736,1,-1
2025-11-27T16:52:07.617151,1.6872,1,-1
2025-11-27T16:52:07.650555,1.6143,1,-1
2025-11-27T16:52:07.683662,1.6015,1,-1
2025-11-27T16:52:07.717940,2.2982,1,-1
2025-11-27T16:52:07.750343,1.4462,1,-1
2025-11-27T16:52:07.784193,2.0190,1,-1
2025-11-27T16:52:07.816966,1.4759,1,-1
2025-11-27T16:52:07.850251,1.4468,1,-1
2025-11-27T16:52:07.885136,2.8603,1,-1
2025-11-27T16:52:07.917046,1.5217,1,-1
2025-11-27T16:52:07.952707,3.4453,1,-1
2025-11-27T16:52:07.984890,2.6186,1,-1
2025-11-27T16:52:08.051869,2.8553,1,-1
2025-11-27T16:52:08.083700,1.5055,1,-1
2025-11-27T16:52:08.117569,1.7995,1,-1
2025-11-27T16:52:08.150769,1.7100,1,-1
2025-11-27T16:52:08.184329,1.9288,1,-1
2025-11-27T16:52:08.217596,1.8308,1,-1
2025-11-27T16:52:08.252713,2.8263,1,-1
2025-11-27T16:52:08.286179,2.9243,1,-1
2025-11-27T16:52:08.319014,2.4699,1,-1
2025-11-27T16:52:08.354979,3.3434,1,-1
2025-11-27T16:52:08.386038,2.8537,1,-1
2025-11-27T16:52:08.418120,1.6493,1,-1
2025-11-27T16:52:08.451504,1.6898,1,-1
2025-11-27T16:52:08.485598,2.4789,1,-1
2025-11-27T16:52:08.517888,1.4481,1,-1
2025-11-27T16:52:08.552994,3.2453,1,-1
2025-11-27T16:52:08.584169,1.5459,1,-1
2025-11-27T16:52:08.618266,2.1814,1,-1
2025-11-27T16:52:08.651934,2.4453,1,-1
2025-11-27T16:52:08.684141,1.6120,1,-1
2025-11-27T16:52:08.718554,2.5841,1,-1
2025-11-27T16:52:08.750706,1.5261,1,-1
2025-11-27T16:52:08.784265,1.6801,1,-1
2025-11-27T16:52:08.817344,1.3854,1,-1
2025-11-27T16:52:08.850734,1.4606,1,-1
2025-11-27T16:52:08.884217,1.5008,1,-1
2025-11-27T16:52:08.917526,1.4443,1,-1
2025-11-27T16:52:08.951588,2.2154,1,-1
2025-11-27T16:52:08.984828,2.1118,1,-1
2025-11-27T16:52:09.018658,1.8085,1,-1
2025-11-27T16:52:09.052724,2.7413,1,-1
2025-11-27T16:52:09.085097,1.4119,1,-1
2025-11-27T16:52:09.119062,2.2591,1,-1
2025-11-27T16:52:09.152152,2.0716,1,-1
2025-11-27T16:52:09.185844,2.2997,1,-1
2025-11-27T16:52:09.218513,1.7224,1,-1
2025-11-27T16:52:09.250988,1.4772,1,-1
2025-11-27T16:52:09.286296,3.1119,1,-1
2025-11-27T16:52:09.319932,1.4886,1,-1
2025-11-27T16:52:09.351205,1.5378,1,-1
2025-11-27T16:52:09.385138,2.1096,1,-1
2025-11-27T16:52:09.417890,1.5614,1,-1
2025-11-27T16:52:09.451443,1.7377,1,-1
2025-11-27T16:52:09.484461,1.4227,1,-1
2025-11-27T16:52:09.518015,1.5818,1,-1
2025-11-27T16:52:09.551088,1.4220,1,-1
2025-11-27T16:52:09.585731,2.1499,1,-1
2025-11-27T16:52:09.619700,2.8234,1,-1
2025-11-27T16:52:09.651034,1.4205,1,-1
2025-11-27T16:52:09.684999,1.9533,1,-1
2025-11-27T16:52:09.717780,1.3828,1,-1
2025-11-27T16:52:09.751178,1.5033,1,-1
2025-11-27T16:52:09.786113,2.9746,1,-1
2025-11-27T16:52:09.817920,1.5207,1,-1
2025-11-27T16:52:09.851101,1.4004,1,-1
2025-11-27T16:52:09.884732,1.5369,1,-1
2025-11-27T16:52:09.918008,1.5049,1,-1
2025-11-27T16:52:09.951551,1.7293,1,-1
2025-11-27T16:52:09.984758,1.6382,1,-1
2025-11-27T16:52:10.018905,2.4189,1,-1
2025-11-27T16:52:10.051320,1.3789,1,-1
2025-11-27T16:52:10.086242,2.8621,1,-1
2025-11-27T16:52:10.117996,1.5068,1,-1
2025-11-27T16:52:10.154687,4.2137,1,-1
2025-11-27T16:52:10.187111,3.3376,1,-1
2025-11-27T16:52:10.220975,4.2587,1,-1
2025-11-27T16:52:10.251290,1.3933,1,-1
2025-11-27T16:52:10.284772,1.6012,1,-1
2025-11-27T16:52:10.318527,1.8143,1,-1
2025-11-27T16:52:10.351474,1.4612,1,-1
2025-11-27T16:52:10.384887,1.4597,1,-1
2025-11-27T16:52:10.419251,2.4108,1,-1
2025-11-27T16:52:10.451945,1.7509,1,-1
2025-11-27T16:52:10.485409,1.9876,1,-1
2025-11-27T16:52:10.518834,1.9995,1,-1
2025-11-27T16:52:10.552948,2.7538,1,-1
2025-11-27T16:52:10.584858,1.4663,1,-1
2025-11-27T16:52:10.618418,1.6632,1,-1
2025-11-27T16:52:10.651626,1.4839,1,-1
2025-11-27T16:52:10.685371,1.9306,1,-1
2025-11-27T16:52:10.719243,2.2775,1,-1
2025-11-27T16:52:10.753532,3.0170,1,-1
2025-11-27T16:52:10.786535,2.9501,1,-1
2025-11-27T16:52:10.818344,1.3993,1,-1
2025-11-27T16:52:10.851967,1.7390,1,-1
2025-11-27T16:52:10.884859,1.2886,1,-1
2025-11-27T16:52:10.919638,2.7094,1,-1
2025-11-27T16:52:10.953396,2.9301,1,-1
2025-11-27T16:52:10.986473,2.6479,1,-1
2025-11-27T16:52:11.018222,1.3439,1,-1
2025-11-27T16:52:11.051546,1.3420,1,-1
